image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,unified_image_path
70,images/nih_cell_infected_C136P97ThinF_IMG_20151005_143743_cell_127.jpg,data/raw/nih_cell/cell_images/Parasitized/C136P97ThinF_IMG_20151005_143743_cell_127.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,97x94,640x640,1921.68807977452,60.11548323654975,105.88001754770784,0.2332748409738977,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000070.jpg
71,images/nih_cell_infected_C48P9thinF_IMG_20150721_164129_cell_12.jpg,data/raw/nih_cell/cell_images/Parasitized/C48P9thinF_IMG_20150721_164129_cell_12.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x145,640x640,2075.366571417471,79.7818939002354,104.83345099103992,0.3631278848764594,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000071.jpg
72,images/nih_cell_infected_C145P106ThinF_IMG_20151016_155121_cell_196.jpg,data/raw/nih_cell/cell_images/Parasitized/C145P106ThinF_IMG_20151016_155121_cell_196.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,118x130,640x640,2278.662083852494,66.19588375005598,118.1719035202086,0.229986962190352,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000072.jpg
73,images/nih_cell_infected_C101P62ThinF_IMG_20150918_151507_cell_54.jpg,data/raw/nih_cell/cell_images/Parasitized/C101P62ThinF_IMG_20150918_151507_cell_54.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,118x145,640x640,2436.458669898525,67.69729134674662,122.38240794856809,0.2277615429573349,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000073.jpg
74,images/nih_cell_infected_C189P150ThinF_IMG_20151203_141110_cell_77.jpg,data/raw/nih_cell/cell_images/Parasitized/C189P150ThinF_IMG_20151203_141110_cell_77.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,124x133,640x640,2015.8452758079547,66.41151692762276,105.43354353626,0.2797720106718409,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000074.jpg
75,images/nih_cell_infected_C137P98ThinF_IMG_20151005_161306_cell_1.jpg,data/raw/nih_cell/cell_images/Parasitized/C137P98ThinF_IMG_20151005_161306_cell_1.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,115x136,640x640,2103.0136128753734,69.78938111974139,108.03024296675191,0.2877237851662404,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000075.jpg
76,images/nih_cell_infected_C183P144NThinF_IMG_20151201_224107_cell_134.jpg,data/raw/nih_cell/cell_images/Parasitized/C183P144NThinF_IMG_20151201_224107_cell_134.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x148,640x640,2456.0138857039037,79.55405946528455,122.95509682911258,0.2924026388593317,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000076.jpg
77,images/nih_cell_infected_C116P77ThinF_IMG_20150930_171739_cell_117.jpg,data/raw/nih_cell/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171739_cell_117.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,94x130,640x640,2075.046757589313,60.4054610980931,103.72340425531917,0.2361702127659574,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000077.jpg
78,images/nih_cell_infected_C99P60ThinF_IMG_20150918_141001_cell_95.jpg,data/raw/nih_cell/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141001_cell_95.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,154x142,640x640,2220.995788891019,76.76291275663645,110.57403511980976,0.3225260654838119,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000078.jpg
79,images/nih_cell_infected_C130P91ThinF_IMG_20151004_141428_cell_123.jpg,data/raw/nih_cell/cell_images/Parasitized/C130P91ThinF_IMG_20151004_141428_cell_123.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x133,640x640,2420.295775979523,75.34513446220394,115.406015037594,0.2951417004048583,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000079.jpg
80,images/nih_cell_infected_C116P77ThinF_IMG_20150930_171739_cell_88.jpg,data/raw/nih_cell/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171739_cell_88.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,115x118,640x640,1624.534335819238,57.81687383542069,96.86882829771557,0.2579955784819455,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000080.jpg
81,images/nih_cell_infected_C70P31_ThinF_IMG_20150819_142703_cell_20.jpg,data/raw/nih_cell/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_142703_cell_20.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x115,640x640,2207.6803910796084,73.57906319773363,121.37280156914024,0.2642039882314482,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000081.jpg
82,images/nih_cell_infected_C116P77ThinF_IMG_20150930_171635_cell_108.jpg,data/raw/nih_cell/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171635_cell_108.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,112x112,640x640,1499.74395835206,49.42336517507584,105.86088966836736,0.1729113520408163,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000082.jpg
83,images/nih_cell_infected_C132P93ThinF_IMG_20151004_152808_cell_1.jpg,data/raw/nih_cell/cell_images/Parasitized/C132P93ThinF_IMG_20151004_152808_cell_1.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x124,640x640,2621.506329057013,78.71689403748404,105.48729997459996,0.3558547117094234,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000083.jpg
84,images/nih_cell_infected_C120P81ThinF_IMG_20151002_125443_cell_134.jpg,data/raw/nih_cell/cell_images/Parasitized/C120P81ThinF_IMG_20151002_125443_cell_134.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,142x139,640x640,2493.159286562778,74.41150924561435,128.3023102644645,0.2491133853480595,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000084.jpg
85,images/nih_cell_infected_C68P29N_ThinF_IMG_20150819_134504_cell_129.jpg,data/raw/nih_cell/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134504_cell_129.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x118,640x640,2399.20852595833,69.7905063176365,116.71910039113428,0.2597131681877445,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000085.jpg
86,images/nih_cell_infected_C136P97ThinF_IMG_20151005_141946_cell_100.jpg,data/raw/nih_cell/cell_images/Parasitized/C136P97ThinF_IMG_20151005_141946_cell_100.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x127,640x640,2062.815035523225,71.0832831903613,114.6015037593985,0.2756497543070274,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000086.jpg
87,images/nih_cell_infected_C45P6ThinF_IMG_20151130_160135_cell_204.jpg,data/raw/nih_cell/cell_images/Parasitized/C45P6ThinF_IMG_20151130_160135_cell_204.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,148x127,640x640,2449.1804284222158,71.7204447602314,131.82693126197063,0.2216961055543732,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000087.jpg
88,images/nih_cell_infected_C181P142ThinF_IMG_20151127_160539_cell_207.jpg,data/raw/nih_cell/cell_images/Parasitized/C181P142ThinF_IMG_20151127_160539_cell_207.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,139x115,640x640,2517.222425872551,77.86298039421713,125.64679386925242,0.2741945573975602,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000088.jpg
89,images/nih_cell_infected_C132P93ThinF_IMG_20151004_152257_cell_151.jpg,data/raw/nih_cell/cell_images/Parasitized/C132P93ThinF_IMG_20151004_152257_cell_151.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x118,640x640,2251.953502105258,73.1681731244311,124.63116036505868,0.2542372881355932,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000089.jpg
90,images/nih_cell_infected_C80P41ThinF_IMG_20150817_111943_cell_19.jpg,data/raw/nih_cell/cell_images/Parasitized/C80P41ThinF_IMG_20150817_111943_cell_19.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x139,640x640,1969.8736728824128,70.08157175754245,113.95088440525775,0.2701898631470763,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000090.jpg
91,images/nih_cell_infected_C60P21thinF_IMG_20150803_144003_cell_123.jpg,data/raw/nih_cell/cell_images/Parasitized/C60P21thinF_IMG_20150803_144003_cell_123.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,202x115,640x640,3087.293025945972,88.19956842421661,88.48054240206629,0.4978476108480413,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000091.jpg
92,images/nih_cell_infected_C39P4thinF_original_IMG_20150622_113632_cell_9.jpg,data/raw/nih_cell/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_113632_cell_9.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,118x124,640x640,1866.0153643638832,70.03100199455992,117.66429743028978,0.2540322580645161,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000092.jpg
93,images/nih_cell_infected_C80P41ThinF_IMG_20150817_111246_cell_125.jpg,data/raw/nih_cell/cell_images/Parasitized/C80P41ThinF_IMG_20150817_111246_cell_125.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,166x154,640x640,1809.0462695481356,74.15450593851608,122.75481145360664,0.263104365514004,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000093.jpg
94,images/nih_cell_infected_C136P97ThinF_IMG_20151005_144727_cell_130.jpg,data/raw/nih_cell/cell_images/Parasitized/C136P97ThinF_IMG_20151005_144727_cell_130.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x136,640x640,1550.7740601088085,66.83900719492286,119.6204113224237,0.2348518354710305,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000094.jpg
95,images/nih_cell_infected_C182P143NThinF_IMG_20151201_171950_cell_199.jpg,data/raw/nih_cell/cell_images/Parasitized/C182P143NThinF_IMG_20151201_171950_cell_199.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,85x91,640x640,2739.17600901551,63.017568162296136,120.50575307045897,0.2113768584356819,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000095.jpg
96,images/nih_cell_infected_C50P11thinF_IMG_20150724_115651_cell_191.jpg,data/raw/nih_cell/cell_images/Parasitized/C50P11thinF_IMG_20150724_115651_cell_191.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x145,640x640,2176.710233278219,72.73478460444456,103.51437665782494,0.3280106100795756,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000096.jpg
97,images/nih_cell_infected_C182P143NThinF_IMG_20151201_172607_cell_13.jpg,data/raw/nih_cell/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172607_cell_13.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,124x112,640x640,2366.9907982123527,70.07782677331566,130.8492223502304,0.2196860599078341,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000097.jpg
98,images/nih_cell_infected_C70P31_ThinF_IMG_20150819_141730_cell_104.jpg,data/raw/nih_cell/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_141730_cell_104.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,109x103,640x640,2468.733963122167,75.79168795437621,119.980760666251,0.2797719782666785,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000098.jpg
99,images/nih_cell_infected_C39P4thinF_original_IMG_20150622_114122_cell_5.jpg,data/raw/nih_cell/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_114122_cell_5.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,82x91,640x640,3952.223633370572,74.02940971807463,80.01246314660949,0.4575180916644331,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000099.jpg
100,images/nih_cell_infected_C116P77ThinF_IMG_20150930_171558_cell_98.jpg,data/raw/nih_cell/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171558_cell_98.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,154x139,640x640,2271.212436419512,63.77524474693473,119.04629543118752,0.2137251237970662,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000100.jpg
101,images/nih_cell_infected_C101P62ThinF_IMG_20150923_170246_cell_63.jpg,data/raw/nih_cell/cell_images/Parasitized/C101P62ThinF_IMG_20150923_170246_cell_63.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x172,640x640,2417.0220466184346,76.24301941495351,121.96757602862256,0.2785330948121646,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000101.jpg
102,images/nih_cell_infected_C180P141NThinF_IMG_20151201_165601_cell_186.jpg,data/raw/nih_cell/cell_images/Parasitized/C180P141NThinF_IMG_20151201_165601_cell_186.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,97x100,640x640,2825.4575520777985,71.8411572987046,123.88257731958764,0.2492783505154639,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000102.jpg
103,images/nih_cell_infected_C107P68ThinF_IMG_20150924_221909_cell_163.jpg,data/raw/nih_cell/cell_images/Parasitized/C107P68ThinF_IMG_20150924_221909_cell_163.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,130x130,640x640,2774.895266258184,77.82413351149654,123.51266272189348,0.2813609467455621,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000103.jpg
104,images/nih_cell_infected_C39P4thinF_original_IMG_20150622_111723_cell_81.jpg,data/raw/nih_cell/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_111723_cell_81.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x139,640x640,2275.13746973563,74.25994634978474,125.9106667421968,0.2571234351101796,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000104.jpg
105,images/nih_cell_infected_C184P145ThinF_IMG_20151203_103114_cell_182.jpg,data/raw/nih_cell/cell_images/Parasitized/C184P145ThinF_IMG_20151203_103114_cell_182.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,124x148,640x640,2019.8443949692453,64.29800296173094,115.0975370531822,0.2283674803836094,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000105.jpg
106,images/nih_cell_infected_C174P135NThinF_IMG_20151127_135311_cell_210.jpg,data/raw/nih_cell/cell_images/Parasitized/C174P135NThinF_IMG_20151127_135311_cell_210.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,118x127,640x640,2423.948755824401,63.76032585215252,105.78886961163752,0.2550380354997998,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000106.jpg
107,images/nih_cell_infected_C97P58ThinF_IMG_20150917_152437_cell_15.jpg,data/raw/nih_cell/cell_images/Parasitized/C97P58ThinF_IMG_20150917_152437_cell_15.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,145x148,640x640,1773.8524565002706,66.11061001785953,134.9293103448276,0.1897017707362535,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000107.jpg
108,images/nih_cell_infected_C133P94ThinF_IMG_20151004_155518_cell_101.jpg,data/raw/nih_cell/cell_images/Parasitized/C133P94ThinF_IMG_20151004_155518_cell_101.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,139x139,640x640,1846.1598889406791,69.48241546000465,113.20552766419958,0.2676880078670876,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000108.jpg
109,images/nih_cell_infected_C66P27N_ThinF_IMG_20150818_164702_cell_158.jpg,data/raw/nih_cell/cell_images/Parasitized/C66P27N_ThinF_IMG_20150818_164702_cell_158.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,142x145,640x640,2306.545772428276,76.66883181711385,127.49208353569692,0.262408936376882,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000109.jpg
110,images/nih_cell_infected_C129P90ThinF_IMG_20151004_133538_cell_79.jpg,data/raw/nih_cell/cell_images/Parasitized/C129P90ThinF_IMG_20151004_133538_cell_79.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,136x115,640x640,2537.2091122793217,78.63012787578103,124.79213554987211,0.2817774936061381,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000110.jpg
111,images/nih_cell_infected_C82P43ThinF_IMG_20150817_124010_cell_211.jpg,data/raw/nih_cell/cell_images/Parasitized/C82P43ThinF_IMG_20150817_124010_cell_211.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,139x109,640x640,2535.43111532758,72.82614149888524,118.22308758497788,0.2694871625635271,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000111.jpg
112,images/nih_cell_infected_C97P58ThinF_IMG_20150917_150838_cell_153.jpg,data/raw/nih_cell/cell_images/Parasitized/C97P58ThinF_IMG_20150917_150838_cell_153.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,154x148,640x640,2316.5662065922743,76.27054683530447,126.20858195858196,0.2646981396981397,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000112.jpg
113,images/nih_cell_infected_C186P147NThinF_IMG_20151203_150808_cell_145.jpg,data/raw/nih_cell/cell_images/Parasitized/C186P147NThinF_IMG_20151203_150808_cell_145.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,139x130,640x640,2150.6092967029467,74.54348768143936,117.94012174875483,0.2827338129496403,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000113.jpg
114,images/nih_cell_infected_C98P59ThinF_IMG_20150917_154235_cell_208.jpg,data/raw/nih_cell/cell_images/Parasitized/C98P59ThinF_IMG_20150917_154235_cell_208.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,142x133,640x640,2405.5445096043186,76.77432043530193,129.0050831303611,0.2593984962406015,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000114.jpg
115,images/nih_cell_infected_C181P142ThinF_IMG_20151127_160650_cell_188.jpg,data/raw/nih_cell/cell_images/Parasitized/C181P142ThinF_IMG_20151127_160650_cell_188.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x145,640x640,2381.5376585612626,77.03712288318926,115.74531631821884,0.3046429541134944,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000115.jpg
116,images/nih_cell_infected_C137P98ThinF_IMG_20151005_162010_cell_91.jpg,data/raw/nih_cell/cell_images/Parasitized/C137P98ThinF_IMG_20151005_162010_cell_91.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,127x139,640x640,2360.0756801476336,80.42250450828922,104.26771653543308,0.3716648728261485,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000116.jpg
117,images/nih_cell_infected_C70P31_ThinF_IMG_20150819_142703_cell_17.jpg,data/raw/nih_cell/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_142703_cell_17.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,118x115,640x640,2156.252057206037,73.29212793584715,118.78968312453942,0.2705969049373618,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000117.jpg
118,images/nih_cell_infected_C46P7ThinF_IMG_20151130_210123_cell_118.jpg,data/raw/nih_cell/cell_images/Parasitized/C46P7ThinF_IMG_20151130_210123_cell_118.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,100x109,640x640,2249.4192262856664,64.08096844954197,111.48,0.2441284403669724,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000118.jpg
119,images/nih_cell_infected_C182P143NThinF_IMG_20151201_172842_cell_30.jpg,data/raw/nih_cell/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172842_cell_30.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,103x121,640x640,2570.034999170038,62.407132135214056,121.45342212950332,0.2034020701275776,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000119.jpg
120,images/nih_cell_infected_C175P136NThinF_IMG_20151127_141428_cell_236.jpg,data/raw/nih_cell/cell_images/Parasitized/C175P136NThinF_IMG_20151127_141428_cell_236.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,139x145,640x640,2349.0218715645883,73.6545705998795,132.90945174894568,0.2308608285785165,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000120.jpg
121,images/nih_cell_infected_C188P149ThinF_IMG_20151203_135433_cell_174.jpg,data/raw/nih_cell/cell_images/Parasitized/C188P149ThinF_IMG_20151203_135433_cell_174.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x145,640x640,2201.873213006679,74.32153301574873,119.37272491573762,0.2759657765102411,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000121.jpg
122,images/nih_cell_infected_C180P141NThinF_IMG_20151201_163702_cell_189.jpg,data/raw/nih_cell/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_189.png,nih_cell,infected,unknown,4,Mixed_infection,80.0,133x190,640x640,2369.870201663741,84.09126204402648,112.69980213692124,0.356390977443609,0.0,images/Mixed_infection/nih_cell_Mixed_infection_000122.jpg
