original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,class_id
train/images/1409171742-0008-R.jpg,1409171742-0008-R_gt_crop_002.jpg,train,1.0,652,1336,759,1435,641,1321,769,1449,ground_truth,0
train/images/1409171742-0008-R.jpg,1409171742-0008-R_gt_crop_003.jpg,train,1.0,747,436,867,524,743,416,871,544,ground_truth,0
train/images/1707180816-0001-G_R.jpg,1707180816-0001-G_R_gt_crop_000.jpg,train,1.0,1555,621,1657,706,1542,599,1670,727,ground_truth,0
train/images/1707180816-0001-G_R.jpg,1707180816-0001-G_R_gt_crop_001.jpg,train,1.0,1006,523,1156,661,1017,528,1145,656,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_000.jpg,train,1.0,1270,1543,1324,1590,1233,1502,1361,1630,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_001.jpg,train,1.0,1874,1536,1934,1603,1840,1505,1968,1633,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_002.jpg,train,1.0,1568,1519,1616,1564,1528,1477,1656,1605,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_003.jpg,train,1.0,149,1360,189,1397,105,1314,233,1442,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_004.jpg,train,1.0,1843,1336,1889,1372,1802,1290,1930,1418,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_005.jpg,train,1.0,888,1328,930,1360,845,1280,973,1408,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_006.jpg,train,1.0,1929,1296,1964,1325,1882,1246,2010,1374,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_007.jpg,train,1.0,366,1192,403,1232,320,1148,448,1276,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_008.jpg,train,1.0,1219,1144,1279,1226,1185,1121,1313,1249,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_009.jpg,train,1.0,466,1102,509,1148,423,1061,551,1189,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_010.jpg,train,1.0,803,1091,840,1129,757,1046,885,1174,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_011.jpg,train,1.0,200,1057,249,1104,160,1016,288,1144,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_012.jpg,train,1.0,1510,1045,1562,1092,1472,1004,1600,1132,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_013.jpg,train,1.0,1465,888,1539,975,1438,867,1566,995,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_014.jpg,train,1.0,1342,886,1390,933,1302,845,1430,973,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_015.jpg,train,1.0,1429,756,1491,796,1396,712,1524,840,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_016.jpg,train,1.0,2060,688,2139,735,2035,647,2163,775,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_017.jpg,train,1.0,719,688,757,735,674,647,802,775,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_018.jpg,train,1.0,1014,585,1069,639,977,548,1105,676,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_019.jpg,train,1.0,872,534,907,566,825,486,953,614,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_020.jpg,train,1.0,832,531,873,574,788,488,916,616,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_021.jpg,train,1.0,937,523,1012,597,910,496,1038,624,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_022.jpg,train,1.0,357,445,433,516,331,416,459,544,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_023.jpg,train,1.0,1506,427,1546,465,1462,382,1590,510,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_024.jpg,train,1.0,355,324,500,445,363,320,491,448,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_025.jpg,train,1.0,1524,227,1560,264,1478,181,1606,309,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_026.jpg,train,1.0,1441,168,1494,218,1403,129,1531,257,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_027.jpg,train,1.0,1379,168,1429,222,1340,131,1468,259,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_028.jpg,train,1.0,931,141,980,204,891,108,1019,236,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_029.jpg,train,1.0,1399,125,1441,173,1356,85,1484,213,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_030.jpg,train,1.0,659,126,703,165,617,81,745,209,ground_truth,0
train/images/1701151546-0015-R_T.jpg,1701151546-0015-R_T_gt_crop_031.jpg,train,1.0,1326,68,1372,105,1285,22,1413,150,ground_truth,0
train/images/1708161076-0006-R.jpg,1708161076-0006-R_gt_crop_000.jpg,train,1.0,938,1228,1042,1300,926,1200,1054,1328,ground_truth,0
train/images/1708161076-0006-R.jpg,1708161076-0006-R_gt_crop_001.jpg,train,1.0,1362,281,1471,378,1352,265,1480,393,ground_truth,0
train/images/1709041080-0014-R.jpg,1709041080-0014-R_gt_crop_000.jpg,train,1.0,1216,741,1330,875,1209,744,1337,872,ground_truth,0
train/images/1707180816-0020-R_T.jpg,1707180816-0020-R_T_gt_crop_000.jpg,train,1.0,1032,1547,1119,1626,1011,1522,1139,1650,ground_truth,0
train/images/1707180816-0020-R_T.jpg,1707180816-0020-R_T_gt_crop_001.jpg,train,1.0,1279,583,1410,711,1280,583,1408,711,ground_truth,0
train/images/1312132815-0008-G.jpg,1312132815-0008-G_gt_crop_000.jpg,train,1.0,1318,1677,1372,1719,1281,1634,1409,1762,ground_truth,0
train/images/1312132815-0008-G.jpg,1312132815-0008-G_gt_crop_001.jpg,train,1.0,1259,1117,1391,1247,1261,1118,1389,1246,ground_truth,0
train/images/1401080976-0009-S_T.jpg,1401080976-0009-S_T_gt_crop_000.jpg,train,1.0,1256,1155,1324,1238,1226,1132,1354,1260,ground_truth,0
train/images/1401080976-0009-S_T.jpg,1401080976-0009-S_T_gt_crop_001.jpg,train,1.0,1054,703,1116,759,1021,667,1149,795,ground_truth,0
train/images/1408290968-0003-R.jpg,1408290968-0003-R_gt_crop_000.jpg,train,1.0,1167,690,1267,826,1153,694,1281,822,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_000.jpg,train,1.0,104,1860,178,1927,77,1829,205,1944,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_001.jpg,train,1.0,1834,1321,1910,1400,1808,1296,1936,1424,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_002.jpg,train,1.0,915,1191,986,1253,886,1158,1014,1286,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_003.jpg,train,1.0,264,1144,328,1210,232,1113,360,1241,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_004.jpg,train,1.0,2324,582,2388,632,2292,543,2420,671,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_005.jpg,train,1.0,34,559,108,621,7,526,135,654,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_006.jpg,train,1.0,1215,516,1289,588,1188,488,1316,616,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_007.jpg,train,1.0,418,331,494,388,392,295,520,423,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_008.jpg,train,1.0,1480,61,1561,131,1456,32,1584,160,ground_truth,0
train/images/1704282807-0001-R.jpg,1704282807-0001-R_gt_crop_009.jpg,train,1.0,1800,24,1915,80,1793,0,1921,116,ground_truth,0
train/images/1707180816-0019-S.jpg,1707180816-0019-S_gt_crop_000.jpg,train,1.0,1357,874,1472,971,1350,858,1478,986,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_000.jpg,train,1.0,1605,1541,1708,1623,1592,1518,1720,1646,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_001.jpg,train,1.0,1666,1440,1740,1516,1639,1414,1767,1542,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_002.jpg,train,1.0,1172,1389,1234,1442,1139,1351,1267,1479,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_003.jpg,train,1.0,885,1306,950,1376,853,1277,981,1405,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_004.jpg,train,1.0,686,1154,753,1280,655,1153,783,1281,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_005.jpg,train,1.0,1765,992,1853,1055,1745,959,1873,1087,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_006.jpg,train,1.0,1204,955,1301,1072,1188,949,1316,1077,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_007.jpg,train,1.0,934,898,1025,970,915,870,1043,998,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_008.jpg,train,1.0,1772,876,1828,967,1736,857,1864,985,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_009.jpg,train,1.0,32,859,94,931,0,831,127,959,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_010.jpg,train,1.0,61,768,142,844,37,742,165,870,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_011.jpg,train,1.0,1307,586,1375,663,1277,560,1405,688,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_012.jpg,train,1.0,371,457,423,535,333,432,461,560,ground_truth,0
train/images/1704282807-0020-R_T_S.jpg,1704282807-0020-R_T_S_gt_crop_013.jpg,train,1.0,431,443,504,537,403,426,531,554,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_000.jpg,train,1.0,98,1841,190,1893,80,1803,208,1931,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_001.jpg,train,1.0,328,1729,395,1801,297,1701,425,1829,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_002.jpg,train,1.0,2132,1568,2186,1619,2095,1529,2223,1657,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_003.jpg,train,1.0,745,1341,824,1444,720,1328,848,1456,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_004.jpg,train,1.0,563,1305,687,1402,561,1289,689,1417,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_005.jpg,train,1.0,1938,1181,2004,1244,1907,1148,2035,1276,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_006.jpg,train,1.0,649,669,735,738,628,639,756,767,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_007.jpg,train,1.0,1089,531,1164,588,1062,495,1190,623,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_008.jpg,train,1.0,1656,480,1720,554,1624,453,1752,581,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_009.jpg,train,1.0,755,450,849,506,738,414,866,542,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_010.jpg,train,1.0,2302,192,2370,264,2272,164,2400,292,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_011.jpg,train,1.0,718,163,795,234,692,134,820,262,ground_truth,0
train/images/1704282807-0010-R.jpg,1704282807-0010-R_gt_crop_012.jpg,train,1.0,922,33,995,110,894,7,1022,135,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_000.jpg,train,1.0,2162,1826,2210,1869,2122,1783,2250,1911,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_001.jpg,train,1.0,1494,1750,1548,1805,1457,1713,1585,1841,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_002.jpg,train,1.0,696,1661,736,1696,652,1614,780,1742,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_003.jpg,train,1.0,1367,1493,1412,1536,1325,1450,1453,1578,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_004.jpg,train,1.0,747,1449,800,1491,709,1406,837,1534,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_005.jpg,train,1.0,1651,1307,1695,1344,1609,1261,1737,1389,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_006.jpg,train,1.0,296,1000,337,1037,252,954,380,1082,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_007.jpg,train,1.0,60,919,107,965,19,878,147,1006,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_008.jpg,train,1.0,1522,907,1567,956,1480,867,1608,995,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_009.jpg,train,1.0,1370,893,1417,941,1329,853,1457,981,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_010.jpg,train,1.0,1525,854,1569,891,1483,808,1611,936,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_011.jpg,train,1.0,1576,775,1618,817,1533,732,1661,860,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_012.jpg,train,1.0,2277,728,2323,773,2236,686,2364,814,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_013.jpg,train,1.0,1406,643,1444,675,1361,595,1489,723,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_014.jpg,train,1.0,1073,636,1127,691,1036,599,1164,727,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_015.jpg,train,1.0,806,626,859,678,768,588,896,716,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_016.jpg,train,1.0,1185,618,1219,655,1138,572,1266,700,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_017.jpg,train,1.0,503,567,534,598,454,518,582,646,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_018.jpg,train,1.0,2491,456,2536,495,2449,411,2577,539,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_019.jpg,train,1.0,1010,453,1054,499,968,412,1096,540,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_020.jpg,train,1.0,1436,428,1512,513,1410,406,1538,534,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_021.jpg,train,1.0,2323,374,2380,457,2287,351,2415,479,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_022.jpg,train,1.0,1448,300,1503,345,1411,258,1539,386,ground_truth,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_gt_crop_023.jpg,train,1.0,317,295,375,359,282,263,410,391,ground_truth,0
train/images/1707180816-0016-R.jpg,1707180816-0016-R_gt_crop_000.jpg,train,1.0,1079,601,1177,707,1064,590,1192,718,ground_truth,0
train/images/1409191647-0006-R.jpg,1409191647-0006-R_gt_crop_000.jpg,train,1.0,1381,1803,1458,1880,1355,1777,1483,1905,ground_truth,0
train/images/1409191647-0006-R.jpg,1409191647-0006-R_gt_crop_001.jpg,train,1.0,2218,1557,2314,1646,2202,1537,2330,1665,ground_truth,0
train/images/1409191647-0006-R.jpg,1409191647-0006-R_gt_crop_002.jpg,train,1.0,1153,597,1240,711,1132,590,1260,718,ground_truth,0
train/images/1409191647-0006-R.jpg,1409191647-0006-R_gt_crop_003.jpg,train,1.0,1516,197,1605,284,1496,176,1624,304,ground_truth,0
train/images/1305121398-0005-T.jpg,1305121398-0005-T_gt_crop_000.jpg,train,1.0,1223,1055,1332,1147,1213,1037,1341,1165,ground_truth,0
train/images/1409191647-0007-R.jpg,1409191647-0007-R_gt_crop_000.jpg,train,1.0,1213,828,1286,903,1185,801,1313,929,ground_truth,0
train/images/1401063467-0003-T.jpg,1401063467-0003-T_gt_crop_000.jpg,train,1.0,1206,911,1285,996,1181,889,1309,1017,ground_truth,0
train/images/1312132815-0011-S.jpg,1312132815-0011-S_gt_crop_000.jpg,train,1.0,1287,1079,1392,1175,1275,1063,1403,1191,ground_truth,0
val/images/1409171742-0007-R.jpg,1409171742-0007-R_gt_crop_000.jpg,val,1.0,550,1635,649,1731,535,1619,663,1747,ground_truth,0
val/images/1409171742-0007-R.jpg,1409171742-0007-R_gt_crop_001.jpg,val,1.0,1917,1371,2006,1470,1897,1356,2025,1484,ground_truth,0
val/images/1409171742-0007-R.jpg,1409171742-0007-R_gt_crop_002.jpg,val,1.0,1591,816,1687,893,1575,790,1703,918,ground_truth,0
val/images/1409171742-0007-R.jpg,1409171742-0007-R_gt_crop_003.jpg,val,1.0,178,799,267,886,158,778,286,906,ground_truth,0
val/images/1409171742-0002-R.jpg,1409171742-0002-R_gt_crop_000.jpg,val,1.0,1205,1714,1272,1796,1174,1691,1302,1819,ground_truth,0
val/images/1409171742-0002-R.jpg,1409171742-0002-R_gt_crop_001.jpg,val,1.0,2198,1186,2287,1258,2178,1158,2306,1286,ground_truth,0
val/images/1409171742-0002-R.jpg,1409171742-0002-R_gt_crop_002.jpg,val,1.0,1157,257,1251,327,1140,228,1268,356,ground_truth,0
val/images/1707180816-0008-G.jpg,1707180816-0008-G_gt_crop_000.jpg,val,1.0,1405,793,1565,947,1421,806,1549,934,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_000.jpg,val,1.0,2416,1855,2469,1912,2378,1819,2506,1944,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_001.jpg,val,1.0,2101,1702,2166,1759,2069,1666,2197,1794,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_002.jpg,val,1.0,1150,1644,1200,1694,1111,1605,1239,1733,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_003.jpg,val,1.0,1973,1476,2033,1534,1939,1441,2067,1569,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_004.jpg,val,1.0,335,1296,399,1347,303,1257,431,1385,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_005.jpg,val,1.0,1323,1247,1395,1307,1295,1213,1423,1341,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_006.jpg,val,1.0,1795,955,1856,1022,1761,924,1889,1052,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_007.jpg,val,1.0,1652,581,1700,643,1612,548,1740,676,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_008.jpg,val,1.0,73,459,135,516,40,423,168,551,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_009.jpg,val,1.0,1704,279,1765,344,1670,247,1798,375,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_010.jpg,val,1.0,1208,150,1262,206,1171,114,1299,242,ground_truth,0
val/images/1704282807-0009-R.jpg,1704282807-0009-R_gt_crop_011.jpg,val,1.0,2493,104,2543,162,2454,69,2582,197,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_000.jpg,val,1.0,2112,1774,2175,1841,2079,1743,2207,1871,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_001.jpg,val,1.0,279,1765,353,1834,252,1735,380,1863,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_002.jpg,val,1.0,386,1748,445,1802,351,1711,479,1839,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_003.jpg,val,1.0,805,1714,874,1771,775,1678,903,1806,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_004.jpg,val,1.0,1706,1600,1771,1657,1674,1564,1802,1692,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_005.jpg,val,1.0,472,1520,536,1578,440,1485,568,1613,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_006.jpg,val,1.0,806,1481,859,1558,768,1455,896,1583,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_007.jpg,val,1.0,312,1481,381,1543,282,1448,410,1576,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_008.jpg,val,1.0,2074,1458,2151,1531,2048,1430,2176,1558,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_009.jpg,val,1.0,1867,1445,1936,1519,1837,1418,1965,1546,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_010.jpg,val,1.0,168,1429,266,1496,153,1398,281,1526,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_011.jpg,val,1.0,1018,1381,1079,1435,984,1344,1112,1472,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_012.jpg,val,1.0,891,1250,958,1314,860,1218,988,1346,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_013.jpg,val,1.0,746,1240,817,1307,717,1209,845,1337,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_014.jpg,val,1.0,18,1237,67,1292,0,1200,106,1328,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_015.jpg,val,1.0,1753,1224,1811,1283,1718,1189,1846,1317,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_016.jpg,val,1.0,1034,1216,1092,1283,999,1185,1127,1313,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_017.jpg,val,1.0,1266,1184,1331,1251,1234,1153,1362,1281,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_018.jpg,val,1.0,480,1161,556,1233,454,1133,582,1261,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_019.jpg,val,1.0,1870,1125,1930,1196,1836,1096,1964,1224,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_020.jpg,val,1.0,1109,1087,1174,1144,1077,1051,1205,1179,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_021.jpg,val,1.0,1732,985,1786,1042,1695,949,1823,1077,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_022.jpg,val,1.0,1937,932,2011,990,1910,897,2038,1025,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_023.jpg,val,1.0,862,763,932,823,833,729,961,857,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_024.jpg,val,1.0,1368,743,1446,798,1343,706,1471,834,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_025.jpg,val,1.0,2121,618,2180,675,2086,582,2214,710,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_026.jpg,val,1.0,814,598,859,660,772,565,900,693,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_027.jpg,val,1.0,924,576,992,633,894,540,1022,668,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_028.jpg,val,1.0,1578,361,1643,422,1546,327,1674,455,ground_truth,0
val/images/1307210661-0001-R.jpg,1307210661-0001-R_gt_crop_029.jpg,val,1.0,1952,56,2031,112,1927,20,2055,148,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_000.jpg,val,1.0,666,1858,747,1915,642,1822,770,1944,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_001.jpg,val,1.0,2410,1786,2491,1852,2386,1755,2514,1883,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_002.jpg,val,1.0,675,1775,747,1840,647,1743,775,1871,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_003.jpg,val,1.0,1613,1330,1706,1407,1595,1304,1723,1432,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_004.jpg,val,1.0,1298,1319,1379,1408,1274,1299,1402,1427,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_005.jpg,val,1.0,753,1260,823,1358,724,1245,852,1373,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_006.jpg,val,1.0,1502,1238,1591,1319,1482,1214,1610,1342,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_007.jpg,val,1.0,896,1211,971,1288,869,1185,997,1313,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_008.jpg,val,1.0,2255,1155,2358,1235,2242,1131,2370,1259,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_009.jpg,val,1.0,1190,1068,1258,1138,1160,1039,1288,1167,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_010.jpg,val,1.0,252,1061,339,1150,231,1041,359,1169,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_011.jpg,val,1.0,48,833,127,922,23,813,151,941,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_012.jpg,val,1.0,1126,828,1207,928,1102,814,1230,942,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_013.jpg,val,1.0,922,557,990,651,892,540,1020,668,ground_truth,0
val/images/1405022890-0002-R.jpg,1405022890-0002-R_gt_crop_014.jpg,val,1.0,920,264,1033,351,912,243,1040,371,ground_truth,0
