image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,dataset
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_1.png,7,5,5,0,2,0.8,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_10.png,5,4,4,0,1,0.841,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_10.png,5,4,4,0,1,0.841,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_9.png,13,12,12,0,1,0.751,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_9.png,13,12,12,0,1,0.751,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_9.png,4,2,2,0,2,0.714,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_9.png,4,2,2,0,2,0.714,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_14.png,7,6,6,0,1,0.772,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_14.png,7,6,6,0,1,0.772,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_4.png,4,3,3,0,1,0.759,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_4.png,4,3,3,0,1,0.759,Missing detections (FN),7,Good for paper,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_15.png,3,3,2,1,1,0.776,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_15.png,3,3,2,1,1,0.776,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_5.png,4,4,3,1,1,0.553,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_5.png,4,4,3,1,1,0.553,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_1.png,6,6,5,1,1,0.692,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_1.png,6,6,5,1,1,0.692,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_12.png,4,4,3,1,1,0.862,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_12.png,4,4,3,1,1,0.862,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_10.png,3,3,2,1,1,0.877,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_10.png,3,3,2,1,1,0.877,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_14.png,4,4,3,1,1,0.765,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_14.png,4,4,3,1,1,0.765,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_5.png,3,3,1,2,2,0.901,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_5.png,3,3,1,2,2,0.901,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_4.png,2,3,1,2,1,0.563,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_4.png,2,3,1,2,1,0.563,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_2.png,6,6,4,2,2,0.646,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_2.png,6,6,4,2,2,0.646,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_15.png,2,3,1,2,1,0.436,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_15.png,2,3,1,2,1,0.436,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_14.png,2,2,1,1,1,0.637,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_14.png,2,2,1,1,1,0.637,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_3.png,6,5,4,1,2,0.83,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_3.png,6,5,4,1,2,0.83,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_8.png,7,7,6,1,1,0.679,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 5_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_8.png,7,7,6,1,1,0.679,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_5.png,11,10,9,1,2,0.752,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_5.png,11,10,9,1,2,0.752,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_7.png,7,8,6,2,1,0.71,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_7.png,7,8,6,2,1,0.71,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_8.png,18,17,14,3,4,0.735,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_8.png,18,17,14,3,4,0.735,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_6.png,10,10,8,2,2,0.789,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_6.png,10,10,8,2,2,0.789,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_15.png,8,8,6,2,2,0.627,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_15.png,8,8,6,2,2,0.627,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_16.png,8,9,6,3,2,0.583,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_16.png,8,9,6,3,2,0.583,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_4.png,14,14,13,1,1,0.736,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_4.png,14,14,13,1,1,0.736,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_6.png,3,3,2,1,1,0.512,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_6.png,3,3,2,1,1,0.512,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_3.png,7,7,6,1,1,0.837,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_3.png,7,7,6,1,1,0.837,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_5.png,5,5,4,1,1,0.815,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 064 Day 2 25-11-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 7_5.png,5,5,4,1,1,0.815,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_4.png,3,8,2,6,1,0.586,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 043 Day 2 24-10-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 043 Day 2 24-10-05 Image 1_4.png,3,8,2,6,1,0.586,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_11.png,11,11,9,2,2,0.643,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 073 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_11.png,11,11,9,2,2,0.643,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_13.png,8,10,7,3,1,0.771,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_13.png,8,10,7,3,1,0.771,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_10.png,6,7,5,2,1,0.727,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_10.png,6,7,5,2,1,0.727,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_4.png,6,6,5,1,1,0.713,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_4.png,6,6,5,1,1,0.713,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_11.png,6,6,4,2,2,0.73,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_11.png,6,6,4,2,2,0.73,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_7.png,7,8,5,3,2,0.681,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_7.png,7,8,5,3,2,0.681,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_8.png,9,11,8,3,1,0.723,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 065 Day 2 01-12-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_8.png,9,11,8,3,1,0.723,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_4.png,1,1,0,1,1,0.694,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_4.png,1,1,0,1,1,0.694,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_5.png,10,12,8,4,2,0.729,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_5.png,10,12,8,4,2,0.729,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_15.png,8,7,4,3,4,0.711,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_15.png,8,7,4,3,4,0.711,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_4.png,5,7,4,3,1,0.649,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_4.png,5,7,4,3,1,0.649,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_14.png,4,5,3,2,1,0.634,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_14.png,4,5,3,2,1,0.634,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_10.png,2,4,1,3,1,0.551,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_10.png,2,4,1,3,1,0.551,Mixed (FP + FN),5,Challenging case,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_4.png,5,4,4,0,1,0.527,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_4.png,5,4,4,0,1,0.527,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_16.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 3_16.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_9.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 038 Day 1 01-12-05 Image 26 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 038 Day 1 01-12-05 Image 26 add_9.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_8.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 029 Day 1 22-11-05 Image 9 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_8.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_5.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 802 Day 2 01-12-05 Image 5_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 802 Day 2 01-12-05 Image 5_5.png,1,0,0,0,1,0.0,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_7.png,4,3,3,0,1,0.54,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 053 Day 2 19-11-05 Image 2_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 053 Day 2 19-11-05 Image 2_7.png,4,3,3,0,1,0.54,Missing detections (FN),4,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_16.png,3,4,3,1,0,0.711,False positives (FP),3,Not recommended,md_2019_stages
Trip 017 Day 1 19-10-05 Image 15 add_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_16.png,3,4,3,1,0,0.711,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_13.png,1,2,1,1,0,0.56,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_13.png,1,2,1,1,0,0.56,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_8.png,6,7,6,1,0,0.812,False positives (FP),3,Not recommended,md_2019_stages
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_8.png,6,7,6,1,0,0.812,False positives (FP),3,Not recommended,md_2019_stages
